code_insee,annee,prix_m2_appart,prix_m2_maison,nb_ventes_appart,nb_ventes_maison,nb_ventes_total
02322,2024,1108,1108,0.0,3.0,3
02324,2024,1869,1869,0.0,1.0,1
02326,2024,1466,1466,0.0,7.0,7
02327,2024,1266,1266,0.0,6.0,6
02328,2024,1601,1601,0.0,3.0,3
02329,2024,1081,1081,0.0,6.0,6
02330,2024,1750,1750,0.0,4.0,4
02332,2024,1139,1139,0.0,5.0,5
02333,2024,1149,1149,0.0,2.0,2
02334,2024,1051,1051,0.0,29.0,29
02336,2024,1728,1728,0.0,11.0,11
02337,2024,500,500,0.0,1.0,1
02338,2024,947,947,0.0,3.0,3
02339,2024,1430,1430,0.0,7.0,7
02340,2024,1342,1342,4.0,48.0,52
02341,2024,1042,1042,0.0,2.0,2
02342,2024,862,862,0.0,1.0,1
02343,2024,1928,1928,0.0,1.0,1
02346,2024,1341,1341,0.0,7.0,7
02347,2024,1276,1276,0.0,3.0,3
02349,2024,1298,1298,0.0,2.0,2
02350,2024,1664,1664,0.0,1.0,1
02351,2024,1334,1334,0.0,2.0,2
02352,2024,935,935,0.0,7.0,7
02353,2024,1171,1171,0.0,1.0,1
02354,2024,1030,1030,0.0,1.0,1
02355,2024,1234,1234,0.0,3.0,3
02356,2024,713,713,0.0,2.0,2
02358,2024,784,784,0.0,4.0,4
02359,2024,1580,1580,3.0,11.0,14
02360,2024,1781,1781,0.0,31.0,31
02361,2024,853,853,3.0,39.0,42
02363,2024,1772,1772,0.0,3.0,3
02366,2024,1072,1072,0.0,6.0,6
02367,2024,1405,1405,0.0,2.0,2
02368,2024,3147,3147,0.0,3.0,3
02369,2024,534,534,0.0,2.0,2
02370,2024,1276,1276,0.0,3.0,3
02371,2024,1438,1438,0.0,19.0,19
02372,2024,1594,1594,0.0,7.0,7
02373,2024,1333,1333,0.0,1.0,1
02374,2024,931,931,2.0,7.0,9
02375,2024,2321,2321,0.0,1.0,1
02376,2024,1378,1378,0.0,1.0,1
02377,2024,662,662,0.0,2.0,2
02378,2024,624,624,0.0,3.0,3
02379,2024,921,921,0.0,3.0,3
02381,2024,832,832,8.0,91.0,99
02382,2024,1496,1496,0.0,9.0,9
02383,2024,1332,1332,4.0,17.0,21
02386,2024,464,464,0.0,2.0,2
02387,2024,1432,1432,0.0,3.0,3
02388,2024,753,753,0.0,4.0,4
02389,2024,1546,1546,1.0,7.0,8
02390,2024,1112,1112,0.0,4.0,4
02391,2024,1522,1522,0.0,2.0,2
02392,2024,857,857,0.0,3.0,3
02395,2024,1562,1562,0.0,2.0,2
02397,2024,1126,1126,0.0,17.0,17
02398,2024,1974,1974,0.0,1.0,1
02399,2024,1308,1308,0.0,9.0,9
02403,2024,958,958,1.0,5.0,6
02404,2024,370,370,0.0,1.0,1
02405,2024,1188,1188,0.0,4.0,4
02406,2024,1589,1589,0.0,3.0,3
02407,2024,1835,1835,0.0,4.0,4
02408,2024,1238,1238,83.0,151.0,234
02409,2024,1201,1201,0.0,3.0,3
02412,2024,1550,1550,0.0,1.0,1
02413,2024,1206,1206,0.0,1.0,1
02414,2024,1150,1150,0.0,4.0,4
02415,2024,2857,2857,0.0,1.0,1
02416,2024,997,997,0.0,6.0,6
02417,2024,1353,1353,0.0,2.0,2
02418,2024,1397,1397,0.0,5.0,5
02419,2024,447,447,0.0,1.0,1
02420,2024,1467,1467,0.0,4.0,4
02421,2024,1040,1040,0.0,2.0,2
02422,2024,976,976,0.0,15.0,15
02423,2024,1656,1656,0.0,5.0,5
02424,2024,791,791,0.0,1.0,1
02425,2024,1074,1074,0.0,1.0,1
02426,2024,1327,1327,0.0,6.0,6
02427,2024,1300,1300,0.0,6.0,6
02429,2024,2779,2779,0.0,1.0,1
02430,2024,1059,1059,0.0,13.0,13
02431,2024,1231,1231,0.0,5.0,5
02432,2024,2465,2465,0.0,1.0,1
02433,2024,1215,1215,0.0,1.0,1
02438,2024,1436,1436,0.0,1.0,1
02439,2024,1512,1512,0.0,17.0,17
02440,2024,990,990,0.0,2.0,2
02443,2024,1490,1490,0.0,4.0,4
02444,2024,806,806,0.0,1.0,1
02445,2024,876,876,0.0,2.0,2
02446,2024,1320,1320,0.0,1.0,1
02447,2024,1515,1515,0.0,3.0,3
02450,2024,643,643,0.0,4.0,4
02451,2024,1142,1142,0.0,2.0,2
02452,2024,1156,1156,0.0,1.0,1
02453,2024,1577,1577,0.0,8.0,8
02454,2024,946,946,0.0,1.0,1
02455,2024,769,769,0.0,1.0,1
02456,2024,2310,2310,0.0,2.0,2
02457,2024,1249,1249,0.0,4.0,4
02458,2024,1729,1729,0.0,5.0,5
02459,2024,1112,1112,0.0,2.0,2
02461,2024,1638,1638,0.0,3.0,3
02462,2024,1409,1409,0.0,6.0,6
02463,2024,1242,1242,0.0,4.0,4
02464,2024,1596,1596,0.0,5.0,5
02465,2024,2085,2085,0.0,7.0,7
02466,2024,1650,1650,0.0,2.0,2
02468,2024,1195,1195,2.0,22.0,24
02469,2024,672,672,0.0,4.0,4
02470,2024,1286,1286,0.0,2.0,2
02471,2024,2680,2680,0.0,1.0,1
02472,2024,1647,1647,0.0,6.0,6
02473,2024,1014,1014,0.0,3.0,3
02474,2024,999,999,0.0,6.0,6
02476,2024,636,636,0.0,6.0,6
02477,2024,1800,1800,1.0,5.0,6
02480,2024,752,752,0.0,1.0,1
02481,2024,1892,1892,0.0,2.0,2
02483,2024,1209,1209,0.0,9.0,9
02484,2024,1811,1811,0.0,8.0,8
02485,2024,2125,2125,0.0,1.0,1
02486,2024,857,857,0.0,1.0,1
02487,2024,2297,2297,0.0,3.0,3
02488,2024,1092,1092,0.0,2.0,2
02489,2024,1291,1291,0.0,5.0,5
02490,2024,1218,1218,0.0,1.0,1
02491,2024,920,920,0.0,4.0,4
02492,2024,1077,1077,0.0,3.0,3
02493,2024,1004,1004,0.0,5.0,5
02494,2024,996,996,0.0,2.0,2
02495,2024,1130,1130,0.0,10.0,10
02496,2024,1087,1087,0.0,1.0,1
02497,2024,1611,1611,0.0,9.0,9
02498,2024,1163,1163,0.0,7.0,7
02499,2024,1587,1587,0.0,1.0,1
02500,2024,991,991,0.0,12.0,12
02502,2024,1009,1009,0.0,15.0,15
02503,2024,919,919,0.0,12.0,12
02504,2024,1364,1364,0.0,17.0,17
02506,2024,2077,2077,0.0,3.0,3
02507,2024,597,597,0.0,1.0,1
02508,2024,1337,1337,0.0,2.0,2
02511,2024,1094,1094,0.0,3.0,3
02512,2024,1448,1448,0.0,3.0,3
02514,2024,1861,1861,0.0,3.0,3
02516,2024,373,373,0.0,1.0,1
02517,2024,1032,1032,0.0,4.0,4
02519,2024,1419,1419,0.0,1.0,1
02520,2024,1506,1506,0.0,11.0,11
02521,2024,1943,1943,1.0,22.0,23
02523,2024,1279,1279,0.0,1.0,1
02524,2024,1658,1658,0.0,5.0,5
02525,2024,1300,1300,0.0,1.0,1
02526,2024,514,514,0.0,2.0,2
02527,2024,1000,1000,0.0,1.0,1
02528,2024,2491,2491,0.0,1.0,1
02529,2024,1111,1111,0.0,2.0,2
02530,2024,610,610,0.0,1.0,1
02531,2024,1142,1142,0.0,2.0,2
02532,2024,1045,1045,0.0,9.0,9
02533,2024,1104,1104,0.0,3.0,3
02535,2024,921,921,0.0,1.0,1
02536,2024,2580,2580,0.0,1.0,1
02537,2024,909,909,0.0,1.0,1
02538,2024,1894,1894,0.0,2.0,2
02539,2024,1352,1352,0.0,6.0,6
02540,2024,1574,1574,0.0,7.0,7
02541,2024,1533,1533,0.0,5.0,5
02542,2024,1577,1577,0.0,3.0,3
02543,2024,1452,1452,0.0,22.0,22
02544,2024,891,891,0.0,6.0,6
02545,2024,479,479,0.0,1.0,1
02548,2024,1264,1264,0.0,4.0,4
02549,2024,1671,1671,0.0,14.0,14
02550,2024,2975,2975,0.0,1.0,1
02551,2024,1250,1250,0.0,1.0,1
02552,2024,1189,1189,0.0,2.0,2
02553,2024,976,976,0.0,2.0,2
02554,2024,2049,2049,2.0,9.0,11
02555,2024,1921,1921,5.0,26.0,31
02556,2024,438,438,0.0,1.0,1
02557,2024,1248,1248,0.0,1.0,1
02558,2024,1170,1170,0.0,29.0,29
02559,2024,1132,1132,0.0,5.0,5
02560,2024,1623,1623,0.0,5.0,5
02561,2024,1439,1439,0.0,1.0,1
02562,2024,1129,1129,0.0,2.0,2
02563,2024,1225,1225,0.0,4.0,4
02564,2024,1670,1670,1.0,11.0,12
02565,2024,1234,1234,0.0,4.0,4
02566,2024,1523,1523,0.0,18.0,18
02567,2024,1275,1275,0.0,2.0,2
02568,2024,2444,2444,0.0,3.0,3
02569,2024,1025,1025,0.0,4.0,4
02570,2024,1556,1556,0.0,1.0,1
02571,2024,1392,1392,0.0,3.0,3
02572,2024,2004,2004,0.0,3.0,3
02574,2024,726,726,0.0,11.0,11
02575,2024,778,778,0.0,15.0,15
02576,2024,1519,1519,0.0,2.0,2
02577,2024,1076,1076,0.0,2.0,2
02578,2024,851,851,0.0,2.0,2
02580,2024,1587,1587,0.0,6.0,6
02581,2024,1262,1262,0.0,3.0,3
02585,2024,1759,1759,0.0,1.0,1
02586,2024,431,431,0.0,1.0,1
02587,2024,1518,1518,0.0,3.0,3
02589,2024,1679,1679,0.0,3.0,3
02591,2024,1089,1089,0.0,1.0,1
02592,2024,796,796,0.0,4.0,4
02593,2024,1602,1602,0.0,9.0,9
02596,2024,1432,1432,0.0,11.0,11
02598,2024,1749,1749,1.0,9.0,10
02599,2024,1052,1052,0.0,2.0,2
02600,2024,973,973,0.0,3.0,3
02601,2024,1842,1842,0.0,3.0,3
02602,2024,1331,1331,0.0,19.0,19
02605,2024,503,503,0.0,2.0,2
02606,2024,1324,1324,0.0,1.0,1
02608,2024,796,796,0.0,7.0,7
02610,2024,1935,1935,0.0,5.0,5
02612,2024,805,805,0.0,1.0,1
02613,2024,1704,1704,0.0,9.0,9
02614,2024,1391,1391,0.0,1.0,1
02615,2024,1085,1085,0.0,3.0,3
02617,2024,871,871,0.0,2.0,2
02618,2024,1103,1103,0.0,4.0,4
02619,2024,1290,1290,0.0,9.0,9
02620,2024,1793,1793,0.0,5.0,5
02621,2024,1367,1367,1.0,6.0,7
02623,2024,500,500,0.0,1.0,1
02626,2024,2430,2430,0.0,4.0,4
02629,2024,932,932,0.0,2.0,2
02631,2024,1348,1348,0.0,10.0,10
02636,2024,1206,1206,0.0,1.0,1
02637,2024,1077,1077,0.0,5.0,5
02638,2024,1273,1273,0.0,6.0,6
02639,2024,1352,1352,0.0,2.0,2
02640,2024,754,754,0.0,2.0,2
02642,2024,1131,1131,0.0,4.0,4
02643,2024,1547,1547,0.0,6.0,6
02644,2024,1531,1531,0.0,4.0,4
02648,2024,1075,1075,0.0,26.0,26
02649,2024,1100,1100,0.0,1.0,1
02650,2024,1242,1242,0.0,4.0,4
02651,2024,1026,1026,0.0,1.0,1
02653,2024,1950,1950,0.0,4.0,4
02656,2024,1679,1679,0.0,5.0,5
02657,2024,1178,1178,0.0,2.0,2
02658,2024,828,828,0.0,4.0,4
02659,2024,1280,1280,0.0,6.0,6
02661,2024,1164,1164,0.0,2.0,2
02662,2024,1503,1503,1.0,6.0,7
02663,2024,1691,1691,0.0,1.0,1
02665,2024,1282,1282,0.0,4.0,4
02666,2024,655,655,0.0,12.0,12
02667,2024,2048,2048,0.0,1.0,1
02668,2024,865,865,1.0,14.0,15
02670,2024,912,912,0.0,2.0,2
02671,2024,1456,1456,0.0,2.0,2
02672,2024,1264,1264,0.0,2.0,2
02673,2024,1613,1613,0.0,3.0,3
02674,2024,536,536,0.0,1.0,1
02675,2024,1591,1591,0.0,1.0,1
02676,2024,1099,1099,1.0,12.0,13
02677,2024,1302,1302,0.0,3.0,3
02678,2024,875,875,0.0,1.0,1
02679,2024,1402,1402,0.0,1.0,1
02680,2024,1034,1034,0.0,21.0,21
02682,2024,889,889,0.0,1.0,1
02684,2024,874,874,1.0,34.0,35
02685,2024,1126,1126,0.0,1.0,1
02686,2024,966,966,0.0,3.0,3
02687,2024,2385,2385,0.0,4.0,4
02690,2024,385,385,0.0,1.0,1
02691,2024,1220,1220,131.0,451.0,582
02693,2024,627,627,0.0,1.0,1
02694,2024,1137,1137,0.0,9.0,9
02697,2024,1504,1504,0.0,4.0,4
02698,2024,1263,1263,0.0,1.0,1
02701,2024,1358,1358,0.0,9.0,9
02702,2024,1168,1168,0.0,3.0,3
02703,2024,1119,1119,0.0,10.0,10
02704,2024,1331,1331,0.0,3.0,3
02705,2024,1167,1167,0.0,4.0,4
02706,2024,1695,1695,0.0,8.0,8
02707,2024,920,920,0.0,1.0,1
02708,2024,1494,1494,0.0,2.0,2
02709,2024,854,854,0.0,4.0,4
02710,2024,1070,1070,0.0,4.0,4
02711,2024,1092,1092,0.0,4.0,4
02713,2024,2018,2018,0.0,2.0,2
02714,2024,1754,1754,0.0,3.0,3
02715,2024,520,520,0.0,2.0,2
02716,2024,1681,1681,0.0,4.0,4
02717,2024,1177,1177,0.0,6.0,6
02719,2024,1179,1179,0.0,32.0,32
02720,2024,897,897,0.0,18.0,18
02721,2024,1247,1247,0.0,7.0,7
02722,2024,1832,1832,144.0,131.0,275
02723,2024,775,775,0.0,1.0,1
02724,2024,1535,1535,0.0,1.0,1
02725,2024,343,343,0.0,1.0,1
02726,2024,1687,1687,0.0,2.0,2
02727,2024,707,707,0.0,3.0,3
02728,2024,1369,1369,0.0,2.0,2
02730,2024,1222,1222,0.0,2.0,2
02736,2024,958,958,0.0,1.0,1
02737,2024,1395,1395,0.0,5.0,5
02738,2024,1152,1152,3.0,124.0,127
02739,2024,1306,1306,0.0,3.0,3
02740,2024,992,992,0.0,2.0,2
02741,2024,830,830,0.0,6.0,6
02743,2024,1229,1229,0.0,1.0,1
02746,2024,1150,1150,0.0,5.0,5
02747,2024,1263,1263,0.0,2.0,2
02748,2024,1589,1589,0.0,11.0,11
02749,2024,2135,2135,0.0,1.0,1
02750,2024,1264,1264,0.0,4.0,4
02752,2024,891,891,0.0,8.0,8
02753,2024,1033,1033,0.0,4.0,4
02754,2024,1324,1324,0.0,1.0,1
02755,2024,988,988,0.0,2.0,2
02756,2024,1024,1024,0.0,3.0,3
02757,2024,694,694,0.0,6.0,6
02758,2024,1435,1435,2.0,22.0,24
02759,2024,996,996,0.0,2.0,2
02760,2024,758,758,0.0,2.0,2
02761,2024,1864,1864,0.0,2.0,2
02763,2024,982,982,0.0,4.0,4
02764,2024,1870,1870,0.0,1.0,1
02765,2024,1438,1438,0.0,2.0,2
02766,2024,1104,1104,0.0,3.0,3
02767,2024,1706,1706,0.0,3.0,3
02768,2024,1371,1371,0.0,7.0,7
02769,2024,883,883,0.0,10.0,10
02770,2024,2702,2702,0.0,2.0,2
02772,2024,1725,1725,0.0,1.0,1
02774,2024,880,880,0.0,1.0,1
02775,2024,1287,1287,0.0,11.0,11
02776,2024,1338,1338,0.0,4.0,4
02779,2024,764,764,0.0,1.0,1
02780,2024,1788,1788,0.0,12.0,12
02781,2024,2030,2030,0.0,4.0,4
02782,2024,395,395,0.0,1.0,1
02783,2024,1218,1218,0.0,2.0,2
02785,2024,1190,1190,0.0,12.0,12
02786,2024,3859,3859,0.0,1.0,1
02787,2024,1380,1380,0.0,5.0,5
02788,2024,1179,1179,0.0,5.0,5
02789,2024,985,985,0.0,13.0,13
02790,2024,1328,1328,0.0,1.0,1
02791,2024,1323,1323,0.0,4.0,4
02792,2024,1420,1420,0.0,2.0,2
02793,2024,1750,1750,0.0,1.0,1
02794,2024,2459,2459,0.0,2.0,2
02795,2024,1686,1686,5.0,10.0,15
02796,2024,594,594,0.0,1.0,1
02797,2024,1342,1342,0.0,2.0,2
02798,2024,1577,1577,2.0,7.0,9
02799,2024,1262,1262,0.0,4.0,4
02800,2024,3412,3412,0.0,4.0,4
02801,2024,878,878,0.0,4.0,4
02802,2024,514,514,0.0,1.0,1
02803,2024,1781,1781,0.0,3.0,3
02804,2024,1701,1701,0.0,4.0,4
02805,2024,1496,1496,4.0,21.0,25
02806,2024,1133,1133,0.0,4.0,4
02807,2024,1490,1490,0.0,8.0,8
02808,2024,894,894,0.0,1.0,1
02809,2024,1490,1490,0.0,1.0,1
02810,2024,2021,2021,31.0,61.0,92
02812,2024,1537,1537,0.0,1.0,1
02813,2024,1486,1486,0.0,2.0,2
02814,2024,1651,1651,0.0,2.0,2
02815,2024,1238,1238,0.0,6.0,6
02816,2024,1451,1451,1.0,8.0,9
02817,2024,957,957,0.0,1.0,1
02818,2024,2099,2099,0.0,6.0,6
02819,2024,347,347,0.0,1.0,1
02820,2024,1151,1151,0.0,15.0,15
02821,2024,1235,1235,0.0,5.0,5
02822,2024,3270,3270,0.0,2.0,2
02823,2024,910,910,0.0,2.0,2
02824,2024,1767,1767,0.0,4.0,4
02826,2024,1045,1045,0.0,1.0,1
02827,2024,960,960,0.0,7.0,7
02828,2024,1634,1634,0.0,1.0,1
02830,2024,716,716,0.0,12.0,12
02831,2024,1127,1127,0.0,3.0,3
02832,2024,1117,1117,0.0,4.0,4
02833,2024,1285,1285,0.0,3.0,3
03001,2024,1644,1644,2.0,33.0,35
03002,2024,1414,1414,0.0,2.0,2
03003,2024,879,879,0.0,14.0,14
03004,2024,934,934,0.0,2.0,2
03005,2024,908,908,0.0,6.0,6
03006,2024,1414,1414,1.0,9.0,10
03007,2024,756,756,0.0,6.0,6
03008,2024,1290,1290,0.0,6.0,6
03010,2024,1401,1401,0.0,4.0,4
03011,2024,1328,1328,0.0,4.0,4
03012,2024,1429,1429,0.0,3.0,3
03013,2024,1763,1763,0.0,25.0,25
03014,2024,2117,2117,0.0,2.0,2
03015,2024,1988,1988,0.0,2.0,2
03016,2024,625,625,0.0,1.0,1
03017,2024,1100,1100,0.0,2.0,2
03018,2024,1263,1263,0.0,5.0,5
03019,2024,1216,1216,0.0,18.0,18
03020,2024,874,874,0.0,4.0,4
03021,2024,774,774,0.0,3.0,3
03022,2024,1205,1205,0.0,17.0,17
03023,2024,1991,1991,22.0,97.0,119
03024,2024,1526,1526,0.0,3.0,3
03025,2024,1160,1160,0.0,16.0,16
03026,2024,1803,1803,0.0,9.0,9
03027,2024,965,965,0.0,14.0,14
03028,2024,1112,1112,0.0,8.0,8
03029,2024,1298,1298,0.0,11.0,11
03030,2024,1421,1421,0.0,10.0,10
03031,2024,476,476,0.0,1.0,1
03032,2024,1123,1123,0.0,1.0,1
03034,2024,1967,1967,0.0,8.0,8
03035,2024,2072,2072,0.0,1.0,1
03036,2024,1230,1230,1.0,26.0,27
03037,2024,1067,1067,0.0,7.0,7
03038,2024,981,981,0.0,9.0,9
03039,2024,1166,1166,0.0,2.0,2
03040,2024,1777,1777,0.0,7.0,7
03041,2024,1498,1498,0.0,2.0,2
03042,2024,1214,1214,0.0,5.0,5
03043,2024,1402,1402,0.0,14.0,14
03044,2024,1621,1621,0.0,20.0,20
03045,2024,1371,1371,0.0,11.0,11
03046,2024,871,871,1.0,18.0,19
03047,2024,1181,1181,0.0,6.0,6
03048,2024,969,969,0.0,20.0,20
03049,2024,867,867,0.0,7.0,7
03050,2024,1583,1583,0.0,6.0,6
03051,2024,606,606,0.0,4.0,4
03052,2024,1134,1134,0.0,11.0,11
03053,2024,1186,1186,0.0,14.0,14
03054,2024,1415,1415,0.0,6.0,6
03055,2024,1112,1112,0.0,8.0,8
03056,2024,1589,1589,0.0,10.0,10
03057,2024,1123,1123,0.0,1.0,1
03058,2024,889,889,0.0,3.0,3
03059,2024,1540,1540,0.0,4.0,4
03060,2024,1566,1566,0.0,11.0,11
03061,2024,1624,1624,0.0,5.0,5
03062,2024,1658,1658,0.0,7.0,7
03063,2024,1055,1055,0.0,12.0,12
03064,2024,3256,3256,0.0,1.0,1
03065,2024,931,931,0.0,3.0,3
03066,2024,1076,1076,0.0,7.0,7
03067,2024,1072,1072,0.0,1.0,1
03068,2024,1612,1612,0.0,1.0,1
03069,2024,725,725,0.0,3.0,3
03070,2024,1708,1708,0.0,1.0,1
03071,2024,1484,1484,0.0,2.0,2
03072,2024,511,511,0.0,1.0,1
03073,2024,1433,1433,0.0,3.0,3
03074,2024,1586,1586,0.0,11.0,11
03075,2024,1043,1043,0.0,4.0,4
03076,2024,1572,1572,0.0,1.0,1
03077,2024,1596,1596,0.0,2.0,2
03078,2024,1066,1066,0.0,11.0,11
03079,2024,2333,2333,0.0,6.0,6
03080,2024,1918,1918,0.0,7.0,7
03081,2024,1146,1146,0.0,3.0,3
03082,2024,962,962,10.0,59.0,69
03083,2024,914,914,0.0,5.0,5
03084,2024,1034,1034,0.0,37.0,37
03085,2024,1401,1401,0.0,4.0,4
03086,2024,1508,1508,0.0,4.0,4
03087,2024,1027,1027,0.0,7.0,7
03088,2024,1087,1087,0.0,1.0,1
03089,2024,831,831,0.0,5.0,5
03090,2024,740,740,0.0,4.0,4
03091,2024,1407,1407,0.0,3.0,3
03092,2024,1240,1240,0.0,6.0,6
03093,2024,1882,1882,0.0,11.0,11
03094,2024,1970,1970,4.0,17.0,21
03095,2024,1510,1510,78.0,102.0,180
03096,2024,833,833,0.0,2.0,2
03097,2024,1407,1407,0.0,4.0,4
03098,2024,1122,1122,7.0,52.0,59
03099,2024,951,951,0.0,2.0,2
03100,2024,1170,1170,0.0,12.0,12
03101,2024,1246,1246,2.0,94.0,96
03102,2024,1131,1131,1.0,26.0,27
03103,2024,1067,1067,4.0,14.0,18
03104,2024,968,968,1.0,19.0,20
03105,2024,1197,1197,0.0,3.0,3
03106,2024,1207,1207,0.0,16.0,16
03107,2024,1375,1375,1.0,14.0,15
03108,2024,2004,2004,0.0,2.0,2
03109,2024,1230,1230,0.0,12.0,12
03110,2024,1856,1856,0.0,10.0,10
03111,2024,1129,1129,0.0,14.0,14
03112,2024,1115,1115,0.0,5.0,5
03113,2024,938,938,0.0,5.0,5
03115,2024,1422,1422,0.0,7.0,7
03116,2024,333,333,0.0,1.0,1
03117,2024,1193,1193,0.0,7.0,7
03118,2024,1313,1313,7.0,70.0,77
03119,2024,582,582,0.0,5.0,5
03120,2024,750,750,0.0,4.0,4
03121,2024,1450,1450,0.0,4.0,4
03122,2024,1265,1265,0.0,5.0,5
03124,2024,1276,1276,0.0,2.0,2
03125,2024,936,936,0.0,2.0,2
03126,2024,1803,1803,10.0,17.0,27
03127,2024,830,830,1.0,13.0,14
03128,2024,1219,1219,2.0,35.0,37
03129,2024,1130,1130,0.0,2.0,2
03130,2024,849,849,0.0,8.0,8
03131,2024,1458,1458,0.0,7.0,7
03132,2024,1067,1067,0.0,3.0,3
03133,2024,1078,1078,0.0,7.0,7
03134,2024,1060,1060,0.0,5.0,5
03135,2024,936,936,0.0,2.0,2
03136,2024,490,490,0.0,2.0,2
03137,2024,906,906,0.0,2.0,2
03138,2024,1039,1039,8.0,27.0,35
03139,2024,1108,1108,1.0,7.0,8
03140,2024,1356,1356,0.0,6.0,6
03142,2024,1659,1659,1.0,2.0,3
03143,2024,1279,1279,0.0,3.0,3
03144,2024,1846,1846,0.0,4.0,4
03145,2024,1183,1183,0.0,8.0,8
03146,2024,846,846,0.0,2.0,2
03147,2024,644,644,0.0,2.0,2
03148,2024,659,659,0.0,2.0,2
03149,2024,4084,4084,0.0,4.0,4
03150,2024,920,920,0.0,2.0,2
03151,2024,938,938,0.0,7.0,7
03152,2024,1019,1019,0.0,4.0,4
03154,2024,1387,1387,0.0,5.0,5
03155,2024,838,838,2.0,22.0,24
03156,2024,1623,1623,1.0,10.0,11
03157,2024,1620,1620,0.0,15.0,15
03158,2024,1085,1085,0.0,7.0,7
03159,2024,953,953,1.0,8.0,9
03160,2024,1533,1533,0.0,6.0,6
03161,2024,699,699,0.0,9.0,9
03162,2024,1863,1863,0.0,2.0,2
03163,2024,1120,1120,0.0,7.0,7
03164,2024,1408,1408,0.0,4.0,4
03165,2024,1260,1260,0.0,15.0,15
03166,2024,1632,1632,0.0,1.0,1
03167,2024,1573,1573,0.0,3.0,3
03168,2024,985,985,0.0,7.0,7
03169,2024,1350,1350,0.0,7.0,7
03171,2024,1098,1098,0.0,5.0,5
03172,2024,1341,1341,0.0,1.0,1
03173,2024,1380,1380,0.0,8.0,8
03174,2024,1721,1721,0.0,5.0,5
03175,2024,1203,1203,0.0,5.0,5
03176,2024,1768,1768,0.0,4.0,4
03177,2024,1699,1699,0.0,4.0,4
03178,2024,1375,1375,0.0,5.0,5
03179,2024,1268,1268,0.0,4.0,4
03180,2024,1424,1424,0.0,10.0,10
03181,2024,580,580,0.0,3.0,3
03182,2024,1826,1826,0.0,3.0,3
03183,2024,778,778,1.0,3.0,4
03184,2024,1110,1110,0.0,3.0,3
03185,2024,995,995,263.0,244.0,507
03186,2024,971,971,0.0,17.0,17
03187,2024,1251,1251,0.0,5.0,5
03189,2024,999,999,0.0,9.0,9
03190,2024,1392,1392,142.0,81.0,223
03192,2024,1550,1550,0.0,3.0,3
03193,2024,1350,1350,0.0,3.0,3
03194,2024,1038,1038,0.0,4.0,4
03195,2024,1269,1269,7.0,34.0,41
03196,2024,1060,1060,0.0,4.0,4
03197,2024,1307,1307,0.0,12.0,12
03198,2024,917,917,0.0,1.0,1
03200,2024,1457,1457,0.0,11.0,11
03201,2024,1201,1201,0.0,2.0,2
03202,2024,878,878,0.0,6.0,6
03203,2024,1071,1071,0.0,2.0,2
03204,2024,1289,1289,0.0,2.0,2
03205,2024,1361,1361,0.0,3.0,3
03206,2024,611,611,0.0,4.0,4
03207,2024,1200,1200,0.0,6.0,6
03208,2024,991,991,0.0,5.0,5
03209,2024,1988,1988,0.0,2.0,2
03210,2024,868,868,0.0,9.0,9
03211,2024,1489,1489,0.0,19.0,19
03212,2024,1645,1645,0.0,17.0,17
03213,2024,1039,1039,0.0,3.0,3
03214,2024,2002,2002,0.0,2.0,2
03215,2024,1380,1380,0.0,7.0,7
03217,2024,1145,1145,0.0,6.0,6
03218,2024,1454,1454,0.0,3.0,3
03219,2024,3109,3109,0.0,2.0,2
03220,2024,1762,1762,0.0,9.0,9
03221,2024,1159,1159,1.0,6.0,7
03222,2024,1224,1224,0.0,2.0,2
03223,2024,724,724,0.0,2.0,2
03224,2024,1194,1194,0.0,6.0,6
03225,2024,1359,1359,0.0,7.0,7
03226,2024,1013,1013,0.0,3.0,3
03227,2024,1632,1632,0.0,3.0,3
03228,2024,1426,1426,0.0,1.0,1
03229,2024,1034,1034,0.0,4.0,4
03230,2024,1596,1596,0.0,3.0,3
03231,2024,894,894,0.0,4.0,4
03232,2024,1185,1185,0.0,2.0,2
03233,2024,405,405,0.0,2.0,2
03234,2024,688,688,0.0,5.0,5
03235,2024,1335,1335,0.0,11.0,11
03236,2024,1334,1334,5.0,30.0,35
03237,2024,1675,1675,0.0,4.0,4
03238,2024,1273,1273,0.0,3.0,3
03239,2024,969,969,0.0,3.0,3
03240,2024,1405,1405,0.0,5.0,5
03241,2024,1364,1364,0.0,4.0,4
03242,2024,838,838,0.0,6.0,6
03243,2024,1465,1465,0.0,1.0,1
03244,2024,1129,1129,0.0,3.0,3
03245,2024,1558,1558,0.0,1.0,1
03246,2024,1036,1036,0.0,7.0,7
03247,2024,982,982,0.0,12.0,12
03248,2024,1150,1150,0.0,5.0,5
03249,2024,1315,1315,0.0,5.0,5
03250,2024,1200,1200,0.0,7.0,7
03251,2024,921,921,0.0,8.0,8
03252,2024,677,677,0.0,2.0,2
03253,2024,1137,1137,0.0,2.0,2
03254,2024,1352,1352,9.0,48.0,57
03255,2024,1650,1650,0.0,4.0,4
03256,2024,795,795,0.0,1.0,1
03257,2024,848,848,1.0,14.0,15
03258,2024,1493,1493,1.0,17.0,18
03259,2024,1127,1127,0.0,13.0,13
03260,2024,1513,1513,0.0,3.0,3
03261,2024,1049,1049,0.0,1.0,1
