code_insee,code_ze,lib_ze,taux_chomage
31341,7625,Toulouse,8.8
31342,7622,Saint-Gaudens,6.8
31343,7604,Auch,6.3
31344,7622,Saint-Gaudens,6.8
31345,7625,Toulouse,8.8
31346,7625,Toulouse,8.8
31347,7622,Saint-Gaudens,6.8
31348,7622,Saint-Gaudens,6.8
31349,7622,Saint-Gaudens,6.8
31350,7622,Saint-Gaudens,6.8
31351,7625,Toulouse,8.8
31352,7625,Toulouse,8.8
31353,7625,Toulouse,8.8
31354,7625,Toulouse,8.8
31355,7625,Toulouse,8.8
31356,7625,Toulouse,8.8
31357,7622,Saint-Gaudens,6.8
31358,7625,Toulouse,8.8
31359,7625,Toulouse,8.8
31360,7622,Saint-Gaudens,6.8
31361,7625,Toulouse,8.8
31362,7622,Saint-Gaudens,6.8
31363,7622,Saint-Gaudens,6.8
31364,7625,Toulouse,8.8
31365,7612,Foix - Pamiers,8.8
31366,7625,Toulouse,8.8
31367,7622,Saint-Gaudens,6.8
31368,7625,Toulouse,8.8
31369,7622,Saint-Gaudens,6.8
31370,7622,Saint-Gaudens,6.8
31371,7610,Castres - Mazamet,8.2
31372,7622,Saint-Gaudens,6.8
31373,7622,Saint-Gaudens,6.8
31374,7625,Toulouse,8.8
31375,7625,Toulouse,8.8
31376,7622,Saint-Gaudens,6.8
31377,7625,Toulouse,8.8
31378,7622,Saint-Gaudens,6.8
31379,7625,Toulouse,8.8
31380,7625,Toulouse,8.8
31381,7625,Toulouse,8.8
31382,7625,Toulouse,8.8
31383,7625,Toulouse,8.8
31384,7625,Toulouse,8.8
31385,7622,Saint-Gaudens,6.8
31386,7622,Saint-Gaudens,6.8
31387,7622,Saint-Gaudens,6.8
31388,7625,Toulouse,8.8
31389,7625,Toulouse,8.8
31390,7622,Saint-Gaudens,6.8
31391,7622,Saint-Gaudens,6.8
31392,7625,Toulouse,8.8
31393,7625,Toulouse,8.8
31394,7622,Saint-Gaudens,6.8
31395,7625,Toulouse,8.8
31396,7625,Toulouse,8.8
31397,7622,Saint-Gaudens,6.8
31398,7622,Saint-Gaudens,6.8
31399,7625,Toulouse,8.8
31400,7610,Castres - Mazamet,8.2
31401,7625,Toulouse,8.8
31402,7625,Toulouse,8.8
31403,7625,Toulouse,8.8
31404,7622,Saint-Gaudens,6.8
31405,7622,Saint-Gaudens,6.8
31406,7622,Saint-Gaudens,6.8
31407,7625,Toulouse,8.8
31408,7622,Saint-Gaudens,6.8
31409,7625,Toulouse,8.8
31410,7625,Toulouse,8.8
31411,7625,Toulouse,8.8
31412,7622,Saint-Gaudens,6.8
31413,7625,Toulouse,8.8
31414,7622,Saint-Gaudens,6.8
31415,7622,Saint-Gaudens,6.8
31416,7625,Toulouse,8.8
31417,7625,Toulouse,8.8
31418,7625,Toulouse,8.8
31419,7625,Toulouse,8.8
31420,7625,Toulouse,8.8
31421,7625,Toulouse,8.8
31422,7622,Saint-Gaudens,6.8
31423,7625,Toulouse,8.8
31424,7625,Toulouse,8.8
31425,7622,Saint-Gaudens,6.8
31426,7622,Saint-Gaudens,6.8
31427,7622,Saint-Gaudens,6.8
31428,7622,Saint-Gaudens,6.8
31429,7625,Toulouse,8.8
31430,7622,Saint-Gaudens,6.8
31431,7622,Saint-Gaudens,6.8
31432,7622,Saint-Gaudens,6.8
31433,7625,Toulouse,8.8
31434,7622,Saint-Gaudens,6.8
31435,7625,Toulouse,8.8
31436,7622,Saint-Gaudens,6.8
31437,7625,Toulouse,8.8
31439,7625,Toulouse,8.8
31440,7622,Saint-Gaudens,6.8
31441,7625,Toulouse,8.8
31442,7625,Toulouse,8.8
31443,7604,Auch,6.3
31444,7625,Toulouse,8.8
31445,7625,Toulouse,8.8
31446,7625,Toulouse,8.8
31447,7622,Saint-Gaudens,6.8
31448,7625,Toulouse,8.8
31449,7622,Saint-Gaudens,6.8
31450,7625,Toulouse,8.8
31451,7610,Castres - Mazamet,8.2
31452,7622,Saint-Gaudens,6.8
31453,7625,Toulouse,8.8
31454,7625,Toulouse,8.8
31455,7625,Toulouse,8.8
31456,7622,Saint-Gaudens,6.8
31457,7622,Saint-Gaudens,6.8
31458,7625,Toulouse,8.8
31459,7625,Toulouse,8.8
31460,7625,Toulouse,8.8
31461,7622,Saint-Gaudens,6.8
31462,7625,Toulouse,8.8
31463,7610,Castres - Mazamet,8.2
31464,7625,Toulouse,8.8
31465,7622,Saint-Gaudens,6.8
31466,7625,Toulouse,8.8
31467,7625,Toulouse,8.8
31468,7622,Saint-Gaudens,6.8
31469,7622,Saint-Gaudens,6.8
31470,7622,Saint-Gaudens,6.8
31471,7622,Saint-Gaudens,6.8
31472,7622,Saint-Gaudens,6.8
31473,7625,Toulouse,8.8
31474,7622,Saint-Gaudens,6.8
31475,7625,Toulouse,8.8
31476,7622,Saint-Gaudens,6.8
31477,7622,Saint-Gaudens,6.8
31478,7610,Castres - Mazamet,8.2
31479,7622,Saint-Gaudens,6.8
31480,7625,Toulouse,8.8
31481,7625,Toulouse,8.8
31482,7622,Saint-Gaudens,6.8
31483,7622,Saint-Gaudens,6.8
31484,7625,Toulouse,8.8
31485,7625,Toulouse,8.8
31486,7625,Toulouse,8.8
31487,7622,Saint-Gaudens,6.8
31488,7625,Toulouse,8.8
31489,7625,Toulouse,8.8
31490,7625,Toulouse,8.8
31491,7610,Castres - Mazamet,8.2
31492,7622,Saint-Gaudens,6.8
31493,7622,Saint-Gaudens,6.8
31494,7622,Saint-Gaudens,6.8
31495,7625,Toulouse,8.8
31496,7625,Toulouse,8.8
31497,7625,Toulouse,8.8
31498,7622,Saint-Gaudens,6.8
31499,7625,Toulouse,8.8
31500,7622,Saint-Gaudens,6.8
31501,7625,Toulouse,8.8
31502,7622,Saint-Gaudens,6.8
31503,7622,Saint-Gaudens,6.8
31504,7622,Saint-Gaudens,6.8
31505,7622,Saint-Gaudens,6.8
31506,7625,Toulouse,8.8
31507,7625,Toulouse,8.8
31508,7622,Saint-Gaudens,6.8
31509,7622,Saint-Gaudens,6.8
31510,7622,Saint-Gaudens,6.8
31511,7625,Toulouse,8.8
31512,7625,Toulouse,8.8
31513,7622,Saint-Gaudens,6.8
31514,7625,Toulouse,8.8
31515,7625,Toulouse,8.8
31516,7625,Toulouse,8.8
31517,7625,Toulouse,8.8
31518,7625,Toulouse,8.8
31519,7625,Toulouse,8.8
31520,7625,Toulouse,8.8
31521,7622,Saint-Gaudens,6.8
31522,7622,Saint-Gaudens,6.8
31523,7622,Saint-Gaudens,6.8
31524,7622,Saint-Gaudens,6.8
31525,7625,Toulouse,8.8
31526,7625,Toulouse,8.8
31527,7625,Toulouse,8.8
31528,7622,Saint-Gaudens,6.8
31529,7622,Saint-Gaudens,6.8
31530,7622,Saint-Gaudens,6.8
31531,7622,Saint-Gaudens,6.8
31532,7622,Saint-Gaudens,6.8
31533,7625,Toulouse,8.8
31534,7625,Toulouse,8.8
31535,7622,Saint-Gaudens,6.8
31536,7622,Saint-Gaudens,6.8
31537,7622,Saint-Gaudens,6.8
31538,7625,Toulouse,8.8
31539,7622,Saint-Gaudens,6.8
31540,7625,Toulouse,8.8
31541,7625,Toulouse,8.8
31542,7622,Saint-Gaudens,6.8
31543,7622,Saint-Gaudens,6.8
31544,7622,Saint-Gaudens,6.8
31545,7622,Saint-Gaudens,6.8
31546,7625,Toulouse,8.8
31547,7625,Toulouse,8.8
31548,7622,Saint-Gaudens,6.8
31549,7622,Saint-Gaudens,6.8
31550,7622,Saint-Gaudens,6.8
31551,7625,Toulouse,8.8
31552,7622,Saint-Gaudens,6.8
31553,7625,Toulouse,8.8
31554,7622,Saint-Gaudens,6.8
31555,7625,Toulouse,8.8
31556,7622,Saint-Gaudens,6.8
31557,7625,Toulouse,8.8
31558,7625,Toulouse,8.8
31559,7622,Saint-Gaudens,6.8
31560,7625,Toulouse,8.8
31561,7625,Toulouse,8.8
31562,7622,Saint-Gaudens,6.8
31563,7625,Toulouse,8.8
31564,7622,Saint-Gaudens,6.8
31565,7622,Saint-Gaudens,6.8
31566,7625,Toulouse,8.8
31567,7625,Toulouse,8.8
31568,7625,Toulouse,8.8
31569,7610,Castres - Mazamet,8.2
31570,7625,Toulouse,8.8
31571,7625,Toulouse,8.8
31572,7625,Toulouse,8.8
31573,7625,Toulouse,8.8
31574,7625,Toulouse,8.8
31575,7625,Toulouse,8.8
31576,7625,Toulouse,8.8
31577,7625,Toulouse,8.8
31578,7625,Toulouse,8.8
31579,7625,Toulouse,8.8
31580,7625,Toulouse,8.8
31581,7625,Toulouse,8.8
31582,7625,Toulouse,8.8
31583,7615,Montauban,8.3
31584,7615,Montauban,8.3
31585,7622,Saint-Gaudens,6.8
31586,7624,Tarbes - Lourdes,8.0
31587,7625,Toulouse,8.8
31588,7625,Toulouse,8.8
31589,7625,Toulouse,8.8
31590,7622,Saint-Gaudens,6.8
31591,7622,Saint-Gaudens,6.8
31592,7625,Toulouse,8.8
31593,7622,Saint-Gaudens,6.8
32001,7604,Auch,6.3
32002,7604,Auch,6.3
32003,7604,Auch,6.3
32004,7624,Tarbes - Lourdes,8.0
32005,7604,Auch,6.3
32007,7625,Toulouse,8.8
32008,7624,Tarbes - Lourdes,8.0
32009,7604,Auch,6.3
32010,7604,Auch,6.3
32012,7604,Auch,6.3
32013,7604,Auch,6.3
32014,7604,Auch,6.3
32015,7604,Auch,6.3
32016,7625,Toulouse,8.8
32017,7624,Tarbes - Lourdes,8.0
32018,7604,Auch,6.3
32019,7604,Auch,6.3
32020,7604,Auch,6.3
32021,7604,Auch,6.3
32022,7604,Auch,6.3
32023,7604,Auch,6.3
32024,7604,Auch,6.3
32025,7604,Auch,6.3
32026,7604,Auch,6.3
32027,7624,Tarbes - Lourdes,8.0
32028,7604,Auch,6.3
32029,7604,Auch,6.3
32030,7604,Auch,6.3
32031,7604,Auch,6.3
32032,7604,Auch,6.3
32033,7604,Auch,6.3
32034,7604,Auch,6.3
32035,7604,Auch,6.3
32036,7624,Tarbes - Lourdes,8.0
32037,7604,Auch,6.3
32038,7625,Toulouse,8.8
32039,7624,Tarbes - Lourdes,8.0
32040,7604,Auch,6.3
32041,7604,Auch,6.3
32042,7604,Auch,6.3
32043,7604,Auch,6.3
32044,7604,Auch,6.3
32045,7604,Auch,6.3
32046,7624,Tarbes - Lourdes,8.0
32047,7604,Auch,6.3
32048,7604,Auch,6.3
32049,7604,Auch,6.3
32050,7624,Tarbes - Lourdes,8.0
32051,7604,Auch,6.3
32052,7604,Auch,6.3
32053,7604,Auch,6.3
32054,7604,Auch,6.3
32055,7604,Auch,6.3
32056,7604,Auch,6.3
32057,7604,Auch,6.3
32058,7604,Auch,6.3
32059,7604,Auch,6.3
32060,7604,Auch,6.3
32061,7604,Auch,6.3
32062,7604,Auch,6.3
32063,7624,Tarbes - Lourdes,8.0
32064,7604,Auch,6.3
32065,7604,Auch,6.3
32066,7604,Auch,6.3
32068,7604,Auch,6.3
32069,7604,Auch,6.3
32070,7624,Tarbes - Lourdes,8.0
32071,7604,Auch,6.3
32072,7604,Auch,6.3
32073,7604,Auch,6.3
32075,7604,Auch,6.3
32076,7604,Auch,6.3
32077,7604,Auch,6.3
32078,7604,Auch,6.3
32079,7604,Auch,6.3
32080,7604,Auch,6.3
32081,7604,Auch,6.3
32082,7604,Auch,6.3
32083,7604,Auch,6.3
32084,7609,Castelsarrasin - Moissac,12.1
32085,7604,Auch,6.3
32086,7604,Auch,6.3
32087,7604,Auch,6.3
32088,7604,Auch,6.3
32089,7604,Auch,6.3
32090,7625,Toulouse,8.8
32091,7604,Auch,6.3
32092,7604,Auch,6.3
32093,7624,Tarbes - Lourdes,8.0
32094,7604,Auch,6.3
32095,7604,Auch,6.3
32096,7604,Auch,6.3
32097,7604,Auch,6.3
32098,7625,Toulouse,8.8
32099,7604,Auch,6.3
32100,7604,Auch,6.3
32101,7604,Auch,6.3
32102,7604,Auch,6.3
32103,7604,Auch,6.3
32104,7604,Auch,6.3
32105,7625,Toulouse,8.8
32106,7604,Auch,6.3
32107,7604,Auch,6.3
32108,7624,Tarbes - Lourdes,8.0
32109,7624,Tarbes - Lourdes,8.0
32110,7604,Auch,6.3
32111,7604,Auch,6.3
32112,7604,Auch,6.3
32113,7604,Auch,6.3
32114,7604,Auch,6.3
32115,7604,Auch,6.3
32116,7604,Auch,6.3
32117,7604,Auch,6.3
32118,7604,Auch,6.3
32119,7604,Auch,6.3
32120,7625,Toulouse,8.8
32121,7625,Toulouse,8.8
32122,7604,Auch,6.3
32123,7604,Auch,6.3
32124,7604,Auch,6.3
32125,7604,Auch,6.3
32126,7604,Auch,6.3
32127,7604,Auch,6.3
32128,7604,Auch,6.3
32129,7604,Auch,6.3
32130,7604,Auch,6.3
32131,7604,Auch,6.3
32132,7604,Auch,6.3
32133,7604,Auch,6.3
32134,7604,Auch,6.3
32135,7624,Tarbes - Lourdes,8.0
32136,7624,Tarbes - Lourdes,8.0
32138,7604,Auch,6.3
32139,7604,Auch,6.3
32140,7604,Auch,6.3
32141,7604,Auch,6.3
32142,7604,Auch,6.3
32143,7604,Auch,6.3
32144,7604,Auch,6.3
32145,7624,Tarbes - Lourdes,8.0
32146,7604,Auch,6.3
32147,7604,Auch,6.3
32148,7604,Auch,6.3
32149,7604,Auch,6.3
32150,7604,Auch,6.3
32151,7624,Tarbes - Lourdes,8.0
32152,7624,Tarbes - Lourdes,8.0
32153,7604,Auch,6.3
32154,7604,Auch,6.3
32155,7604,Auch,6.3
32156,7604,Auch,6.3
32157,7604,Auch,6.3
32158,7604,Auch,6.3
32159,7604,Auch,6.3
32160,7625,Toulouse,8.8
32161,7624,Tarbes - Lourdes,8.0
32162,7604,Auch,6.3
32163,7624,Tarbes - Lourdes,8.0
32164,7604,Auch,6.3
32165,7604,Auch,6.3
32166,7604,Auch,6.3
32167,7604,Auch,6.3
32169,7604,Auch,6.3
32170,7624,Tarbes - Lourdes,8.0
32171,7604,Auch,6.3
32172,7604,Auch,6.3
32173,7604,Auch,6.3
32174,7624,Tarbes - Lourdes,8.0
32175,7624,Tarbes - Lourdes,8.0
32176,7604,Auch,6.3
32177,7604,Auch,6.3
32178,7604,Auch,6.3
32180,7604,Auch,6.3
32181,7604,Auch,6.3
32182,7604,Auch,6.3
32183,7604,Auch,6.3
32184,7604,Auch,6.3
32185,7622,Saint-Gaudens,6.8
32186,7604,Auch,6.3
32187,7604,Auch,6.3
32188,7604,Auch,6.3
32189,7604,Auch,6.3
32190,7604,Auch,6.3
32191,7604,Auch,6.3
32192,7624,Tarbes - Lourdes,8.0
32193,7604,Auch,6.3
32194,7604,Auch,6.3
32195,7604,Auch,6.3
32196,7604,Auch,6.3
32197,7604,Auch,6.3
32198,7604,Auch,6.3
32199,7624,Tarbes - Lourdes,8.0
32200,7604,Auch,6.3
32201,7604,Auch,6.3
32202,7604,Auch,6.3
32203,7604,Auch,6.3
32204,7604,Auch,6.3
32205,7604,Auch,6.3
32206,7604,Auch,6.3
32207,7604,Auch,6.3
32208,7604,Auch,6.3
32209,7624,Tarbes - Lourdes,8.0
32210,7625,Toulouse,8.8
32211,7604,Auch,6.3
32212,7604,Auch,6.3
32213,7604,Auch,6.3
32214,7604,Auch,6.3
32215,7604,Auch,6.3
32216,7604,Auch,6.3
32217,7604,Auch,6.3
32218,7604,Auch,6.3
32219,7604,Auch,6.3
32220,7604,Auch,6.3
32221,7604,Auch,6.3
32222,7604,Auch,6.3
32223,7604,Auch,6.3
32224,7604,Auch,6.3
32225,7624,Tarbes - Lourdes,8.0
32226,7604,Auch,6.3
32227,7604,Auch,6.3
32228,7622,Saint-Gaudens,6.8
32229,7604,Auch,6.3
32230,7604,Auch,6.3
32231,7604,Auch,6.3
32232,7604,Auch,6.3
32233,7604,Auch,6.3
32234,7625,Toulouse,8.8
32235,7604,Auch,6.3
32236,7604,Auch,6.3
32237,7604,Auch,6.3
32238,7604,Auch,6.3
32239,7604,Auch,6.3
32240,7604,Auch,6.3
32241,7604,Auch,6.3
32242,7604,Auch,6.3
32243,7604,Auch,6.3
32244,7624,Tarbes - Lourdes,8.0
32245,7624,Tarbes - Lourdes,8.0
32246,7604,Auch,6.3
32247,7604,Auch,6.3
32248,7604,Auch,6.3
32249,7604,Auch,6.3
32250,7604,Auch,6.3
32251,7604,Auch,6.3
32252,7604,Auch,6.3
32253,7604,Auch,6.3
32254,7604,Auch,6.3
32255,7604,Auch,6.3
32256,7604,Auch,6.3
32257,7604,Auch,6.3
32258,7604,Auch,6.3
32261,7604,Auch,6.3
32262,7625,Toulouse,8.8
32263,7604,Auch,6.3
32264,7604,Auch,6.3
32265,7604,Auch,6.3
32266,7604,Auch,6.3
32267,7604,Auch,6.3
32268,7604,Auch,6.3
32269,7604,Auch,6.3
32270,7604,Auch,6.3
32271,7604,Auch,6.3
32272,7604,Auch,6.3
32273,7604,Auch,6.3
32274,7604,Auch,6.3
32275,7604,Auch,6.3
32276,7604,Auch,6.3
32277,7604,Auch,6.3
32278,7604,Auch,6.3
32279,7604,Auch,6.3
32280,7604,Auch,6.3
32281,7604,Auch,6.3
32282,7604,Auch,6.3
32283,7624,Tarbes - Lourdes,8.0
32284,7604,Auch,6.3
32285,7604,Auch,6.3
32286,7604,Auch,6.3
32287,7604,Auch,6.3
32288,7604,Auch,6.3
32289,7604,Auch,6.3
32290,7604,Auch,6.3
32291,7604,Auch,6.3
32292,7604,Auch,6.3
32293,7604,Auch,6.3
32294,7604,Auch,6.3
32295,7604,Auch,6.3
32296,7604,Auch,6.3
32297,7604,Auch,6.3
32298,7604,Auch,6.3
32299,7604,Auch,6.3
32300,7604,Auch,6.3
32301,7604,Auch,6.3
32302,7604,Auch,6.3
32303,7604,Auch,6.3
32304,7604,Auch,6.3
32305,7604,Auch,6.3
32306,7604,Auch,6.3
32307,7604,Auch,6.3
32308,7625,Toulouse,8.8
32309,7604,Auch,6.3
32310,7604,Auch,6.3
32311,7604,Auch,6.3
32312,7604,Auch,6.3
32313,7609,Castelsarrasin - Moissac,12.1
32314,7609,Castelsarrasin - Moissac,12.1
32315,7604,Auch,6.3
32316,7604,Auch,6.3
32317,7604,Auch,6.3
32318,7604,Auch,6.3
32319,7624,Tarbes - Lourdes,8.0
32320,7604,Auch,6.3
32321,7604,Auch,6.3
32322,7604,Auch,6.3
32323,7604,Auch,6.3
32324,7604,Auch,6.3
32325,7624,Tarbes - Lourdes,8.0
32326,7604,Auch,6.3
32327,7604,Auch,6.3
32328,7604,Auch,6.3
32329,7604,Auch,6.3
32330,7624,Tarbes - Lourdes,8.0
32331,7604,Auch,6.3
32332,7604,Auch,6.3
32333,7624,Tarbes - Lourdes,8.0
32334,7625,Toulouse,8.8
32335,7604,Auch,6.3
32336,7604,Auch,6.3
32337,7604,Auch,6.3
32338,7604,Auch,6.3
32339,7625,Toulouse,8.8
32340,7604,Auch,6.3
32341,7604,Auch,6.3
32342,7604,Auch,6.3
32343,7604,Auch,6.3
32344,7624,Tarbes - Lourdes,8.0
32345,7604,Auch,6.3
32346,7604,Auch,6.3
32347,7604,Auch,6.3
32348,7604,Auch,6.3
32349,7625,Toulouse,8.8
32350,7604,Auch,6.3
32351,7604,Auch,6.3
32352,7604,Auch,6.3
32353,7604,Auch,6.3
32354,7604,Auch,6.3
32355,7604,Auch,6.3
32356,7604,Auch,6.3
32357,7604,Auch,6.3
32358,7609,Castelsarrasin - Moissac,12.1
32359,7604,Auch,6.3
32360,7604,Auch,6.3
32361,7604,Auch,6.3
32362,7624,Tarbes - Lourdes,8.0
32363,7604,Auch,6.3
32364,7604,Auch,6.3
32365,7622,Saint-Gaudens,6.8
32366,7604,Auch,6.3
32367,7604,Auch,6.3
32368,7604,Auch,6.3
32369,7604,Auch,6.3
32370,7604,Auch,6.3
32371,7604,Auch,6.3
32372,7625,Toulouse,8.8
32373,7604,Auch,6.3
32374,7604,Auch,6.3
32375,7604,Auch,6.3
32376,7604,Auch,6.3
32377,7604,Auch,6.3
32378,7624,Tarbes - Lourdes,8.0
32379,7604,Auch,6.3
32380,7604,Auch,6.3
32381,7604,Auch,6.3
32382,7604,Auch,6.3
32383,7624,Tarbes - Lourdes,8.0
32384,7604,Auch,6.3
32385,7604,Auch,6.3
32386,7604,Auch,6.3
32387,7604,Auch,6.3
32388,7604,Auch,6.3
32389,7604,Auch,6.3
32390,7624,Tarbes - Lourdes,8.0
32391,7604,Auch,6.3
32392,7604,Auch,6.3
32393,7604,Auch,6.3
32394,7604,Auch,6.3
32395,7604,Auch,6.3
32396,7604,Auch,6.3
32397,7604,Auch,6.3
32398,7624,Tarbes - Lourdes,8.0
32399,7604,Auch,6.3
32400,7604,Auch,6.3
32401,7604,Auch,6.3
32402,7604,Auch,6.3
32403,7604,Auch,6.3
32404,7604,Auch,6.3
32405,7604,Auch,6.3
32406,7604,Auch,6.3
32407,7604,Auch,6.3
32408,7604,Auch,6.3
32409,7604,Auch,6.3
32410,7604,Auch,6.3
32411,7604,Auch,6.3
32412,7604,Auch,6.3
32414,7624,Tarbes - Lourdes,8.0
32415,7604,Auch,6.3
32416,7604,Auch,6.3
32417,7604,Auch,6.3
32418,7604,Auch,6.3
32419,7604,Auch,6.3
32420,7604,Auch,6.3
32421,7604,Auch,6.3
32422,7604,Auch,6.3
32423,7604,Auch,6.3
32424,7624,Tarbes - Lourdes,8.0
32425,7625,Toulouse,8.8
32426,7604,Auch,6.3
32427,7624,Tarbes - Lourdes,8.0
32428,7604,Auch,6.3
32429,7604,Auch,6.3
32430,7604,Auch,6.3
32431,7604,Auch,6.3
32432,7625,Toulouse,8.8
32433,7604,Auch,6.3
32434,7604,Auch,6.3
32435,7604,Auch,6.3
32436,7604,Auch,6.3
32437,7604,Auch,6.3
32438,7604,Auch,6.3
32439,7624,Tarbes - Lourdes,8.0
32440,7624,Tarbes - Lourdes,8.0
32441,7604,Auch,6.3
32442,7604,Auch,6.3
32443,7624,Tarbes - Lourdes,8.0
32444,7604,Auch,6.3
32445,7624,Tarbes - Lourdes,8.0
32446,7604,Auch,6.3
32447,7604,Auch,6.3
32448,7604,Auch,6.3
32449,7604,Auch,6.3
32450,7604,Auch,6.3
32451,7604,Auch,6.3
32452,7604,Auch,6.3
32453,7604,Auch,6.3
32454,7604,Auch,6.3
32455,7604,Auch,6.3
32456,7604,Auch,6.3
32457,7604,Auch,6.3
32458,7604,Auch,6.3
32459,7604,Auch,6.3
32460,7624,Tarbes - Lourdes,8.0
32461,7624,Tarbes - Lourdes,8.0
32462,7604,Auch,6.3
32463,7624,Tarbes - Lourdes,8.0
32464,7624,Tarbes - Lourdes,8.0
32465,7604,Auch,6.3
32466,7604,Auch,6.3
32467,7604,Auch,6.3
32468,7604,Auch,6.3
33001,7516,Libourne,7.9
33002,7514,Langon,6.8
33003,7505,Bordeaux,7.7
33004,7505,Bordeaux,7.7
33005,7505,Bordeaux,7.7
33006,7505,Bordeaux,7.7
33007,7514,Langon,6.8
33008,7514,Langon,6.8
33009,7513,La Teste-de-Buch,7.3
33010,7515,Lesparre-Médoc,8.8
33011,7505,Bordeaux,7.7
33012,7505,Bordeaux,7.7
33013,7505,Bordeaux,7.7
33014,7516,Libourne,7.9
33015,7516,Libourne,7.9
33016,7516,Libourne,7.9
33017,7514,Langon,6.8
33018,7505,Bordeaux,7.7
33019,7513,La Teste-de-Buch,7.3
33020,7504,Bergerac,8.1
33021,7514,Langon,6.8
33022,7505,Bordeaux,7.7
33023,7505,Bordeaux,7.7
33024,7514,Langon,6.8
33025,7514,Langon,6.8
33026,7514,Langon,6.8
33027,7514,Langon,6.8
33028,7516,Libourne,7.9
33029,7505,Bordeaux,7.7
33030,7514,Langon,6.8
33031,7514,Langon,6.8
33032,7505,Bordeaux,7.7
33033,7505,Bordeaux,7.7
33034,7516,Libourne,7.9
33035,7505,Bordeaux,7.7
33036,7514,Langon,6.8
33037,7505,Bordeaux,7.7
33038,7515,Lesparre-Médoc,8.8
33039,7505,Bordeaux,7.7
33040,7514,Langon,6.8
33042,7513,La Teste-de-Buch,7.3
33043,7514,Langon,6.8
33044,7516,Libourne,7.9
33045,7516,Libourne,7.9
33046,7514,Langon,6.8
33047,7505,Bordeaux,7.7
33048,7514,Langon,6.8
33049,7516,Libourne,7.9
33050,7514,Langon,6.8
33051,7513,La Teste-de-Buch,7.3
33052,7516,Libourne,7.9
33053,7514,Langon,6.8
33054,7514,Langon,6.8
33055,7515,Lesparre-Médoc,8.8
33056,7505,Bordeaux,7.7
33057,7514,Langon,6.8
33058,7505,Bordeaux,7.7
33059,7516,Libourne,7.9
33060,7514,Langon,6.8
33061,7505,Bordeaux,7.7
33062,7516,Libourne,7.9
33063,7505,Bordeaux,7.7
33064,7516,Libourne,7.9
33065,7505,Bordeaux,7.7
33066,7514,Langon,6.8
33067,7505,Bordeaux,7.7
33068,7514,Langon,6.8
33069,7505,Bordeaux,7.7
33070,7515,Lesparre-Médoc,8.8
33071,7516,Libourne,7.9
33072,7514,Langon,6.8
33073,7505,Bordeaux,7.7
33074,7514,Langon,6.8
33075,7505,Bordeaux,7.7
33076,7514,Langon,6.8
33077,7505,Bordeaux,7.7
33078,7516,Libourne,7.9
33079,7516,Libourne,7.9
33080,7505,Bordeaux,7.7
33081,7514,Langon,6.8
33082,7516,Libourne,7.9
33083,7505,Bordeaux,7.7
33084,7505,Bordeaux,7.7
33085,7505,Bordeaux,7.7
33086,7505,Bordeaux,7.7
33087,7514,Langon,6.8
33088,7516,Libourne,7.9
33089,7505,Bordeaux,7.7
33090,7505,Bordeaux,7.7
33093,7514,Langon,6.8
33094,7504,Bergerac,8.1
33095,7514,Langon,6.8
33096,7505,Bordeaux,7.7
33097,7515,Lesparre-Médoc,8.8
33098,7514,Langon,6.8
33099,7505,Bordeaux,7.7
33100,7505,Bordeaux,7.7
33101,7505,Bordeaux,7.7
33102,7514,Langon,6.8
33103,7514,Langon,6.8
33104,7515,Lesparre-Médoc,8.8
33105,7514,Langon,6.8
33106,7514,Langon,6.8
33108,7516,Libourne,7.9
33109,7505,Bordeaux,7.7
33111,7514,Langon,6.8
33112,7514,Langon,6.8
33113,7514,Langon,6.8
33114,7505,Bordeaux,7.7
33115,7514,Langon,6.8
33116,7514,Langon,6.8
33117,7514,Langon,6.8
33118,7505,Bordeaux,7.7
33119,7505,Bordeaux,7.7
33120,7514,Langon,6.8
33121,7514,Langon,6.8
33122,7505,Bordeaux,7.7
33123,7505,Bordeaux,7.7
33124,7516,Libourne,7.9
33125,7515,Lesparre-Médoc,8.8
33126,7505,Bordeaux,7.7
33127,7516,Libourne,7.9
33128,7515,Lesparre-Médoc,8.8
33129,7514,Langon,6.8
33130,7514,Langon,6.8
33131,7514,Langon,6.8
33132,7505,Bordeaux,7.7
33133,7504,Bergerac,8.1
33134,7515,Lesparre-Médoc,8.8
33135,7516,Libourne,7.9
33136,7514,Langon,6.8
33137,7514,Langon,6.8
33138,7516,Libourne,7.9
33139,7514,Langon,6.8
33140,7505,Bordeaux,7.7
33141,7505,Bordeaux,7.7
33142,7505,Bordeaux,7.7
33143,7505,Bordeaux,7.7
33144,7514,Langon,6.8
33145,7505,Bordeaux,7.7
33146,7515,Lesparre-Médoc,8.8
33147,7516,Libourne,7.9
33148,7516,Libourne,7.9
33149,7514,Langon,6.8
33150,7518,Marmande,7.9
33151,7505,Bordeaux,7.7
33152,7514,Langon,6.8
33153,7516,Libourne,7.9
33154,7516,Libourne,7.9
33155,7514,Langon,6.8
33156,7514,Langon,6.8
33157,7516,Libourne,7.9
33158,7514,Langon,6.8
33159,7505,Bordeaux,7.7
33160,7504,Bergerac,8.1
33161,7505,Bordeaux,7.7
33162,7505,Bordeaux,7.7
33163,7514,Langon,6.8
33164,7514,Langon,6.8
33165,7505,Bordeaux,7.7
33166,7516,Libourne,7.9
