Code géographique;Libellé géographique;Département;Collectivité territoriale ayant les compétences départementales;Région;Intercommunalité - Métropole;Établissement public territorial;Arrondissement;Canton-ou-ville;Zone d'emploi 2020;Unité urbaine 2020;Aire d'attraction des villes 2020;Bassin de vie 2022
CODGEO;LIBGEO;DEP;CTCD;REG;EPCI;EPT;ARR;CANOV;ZE2020;UU2020;AAV2020;BV2022
01333;Saint-André-de-Corcy;01;01D;84;200069193;ZZZZZZZZZ;012;0122;8421;01115;002;01333
01334;Saint-André-d'Huiriat;01;01D;84;200070555;ZZZZZZZZZ;012;0123;0059;01000;084;71270
01335;Saint-André-le-Bouchoux;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;002;01093
01336;Saint-André-sur-Vieux-Jonc;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01000;080;01053
01337;Saint-Bénigne;01;01D;84;200071371;ZZZZZZZZZ;012;0117;0059;01125;084;01305
01338;Groslée-Saint-Benoit;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;000;38022
01339;Saint-Bernard;01;01D;84;200042497;ZZZZZZZZZ;012;0121;8434;00760;002;69264
01342;Sainte-Croix;01;01D;84;240100610;ZZZZZZZZZ;012;0112;8421;01000;002;01262
01343;Saint-Cyr-sur-Menthon;01;01D;84;200070555;ZZZZZZZZZ;012;0123;0059;01000;084;71270
01344;Saint-Denis-lès-Bourg;01;01D;84;200071751;ZZZZZZZZZ;012;0106;8405;01501;080;01053
01345;Saint-Denis-en-Bugey;01;01D;84;240100883;ZZZZZZZZZ;011;0101;8405;01303;243;01004
01346;Saint-Didier-d'Aussiat;01;01D;84;200071751;ZZZZZZZZZ;012;0102;8405;01000;080;01266
01347;Saint-Didier-de-Formans;01;01D;84;200042497;ZZZZZZZZZ;012;0121;8434;00760;002;69264
01348;Saint-Didier-sur-Chalaronne;01;01D;84;200070118;ZZZZZZZZZ;012;0108;8434;01127;638;69019
01349;Saint-Éloi;01;01D;84;240100883;ZZZZZZZZZ;011;0112;8421;01000;002;01244
01350;Saint-Étienne-du-Bois;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;01072
01351;Saint-Étienne-sur-Chalaronne;01;01D;84;200070118;ZZZZZZZZZ;012;0108;8434;01000;000;01093
01352;Saint-Étienne-sur-Reyssouze;01;01D;84;200071371;ZZZZZZZZZ;012;0117;0059;01000;084;01305
01353;Sainte-Euphémie;01;01D;84;200042497;ZZZZZZZZZ;012;0121;8434;00760;002;69264
01354;Saint-Genis-Pouilly;01;01D;84;240100750;ZZZZZZZZZ;013;0119;8416;00653;GEN;01354
01355;Saint-Genis-sur-Menthon;01;01D;84;200070555;ZZZZZZZZZ;012;0123;0059;01000;080;01457
01356;Saint-Georges-sur-Renon;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;002;01093
01357;Saint-Germain-de-Joux;01;01D;84;240100891;ZZZZZZZZZ;014;0103;8416;01000;000;01033
01358;Saint-Germain-les-Paroisses;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;286;01034
01359;Saint-Germain-sur-Renon;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;002;01443
01360;Saint-Jean-de-Gonville;01;01D;84;240100750;ZZZZZZZZZ;013;0120;8416;01000;GEN;01354
01361;Saint-Jean-de-Niost;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8421;01000;002;01244
01362;Saint-Jean-de-Thurigneux;01;01D;84;200042497;ZZZZZZZZZ;012;0122;8434;01000;002;01333
01363;Saint-Jean-le-Vieux;01;01D;84;200029999;ZZZZZZZZZ;014;0116;8405;01121;243;01004
01364;Saint-Jean-sur-Reyssouze;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;080;01266
01365;Saint-Jean-sur-Veyle;01;01D;84;200070555;ZZZZZZZZZ;012;0123;0059;01000;084;71270
01366;Sainte-Julie;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;002;01244
01367;Saint-Julien-sur-Reyssouze;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;080;01266
01368;Saint-Julien-sur-Veyle;01;01D;84;200070555;ZZZZZZZZZ;012;0123;8405;01000;000;01457
01369;Saint-Just;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01501;080;01053
01370;Saint-Laurent-sur-Saône;01;01D;84;200070308;ZZZZZZZZZ;012;0123;0059;00554;084;71270
01371;Saint-Marcel;01;01D;84;200069193;ZZZZZZZZZ;012;0122;8421;01000;002;01333
01372;Saint-Martin-de-Bavel;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;286;01034
01373;Saint-Martin-du-Frêne;01;01D;84;200042935;ZZZZZZZZZ;014;0114;8425;01101;000;01265
01374;Saint-Martin-du-Mont;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01000;080;01053
01375;Saint-Martin-le-Châtel;01;01D;84;200071751;ZZZZZZZZZ;012;0102;8405;01000;080;01266
01376;Saint-Maurice-de-Beynost;01;01D;84;240100800;ZZZZZZZZZ;012;0113;8421;00760;002;69123
01378;Saint-Maurice-de-Gourdans;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8421;01107;002;38085
01379;Saint-Maurice-de-Rémens;01;01D;84;240100883;ZZZZZZZZZ;011;0101;8405;01000;002;01004
01380;Saint-Nizier-le-Bouchoux;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;080;01305
01381;Saint-Nizier-le-Désert;01;01D;84;200069193;ZZZZZZZZZ;012;0107;8405;01000;002;01053
01382;Sainte-Olive;01;01D;84;200069193;ZZZZZZZZZ;012;0122;8434;01000;002;01333
01383;Saint-Paul-de-Varax;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;002;01053
01384;Saint-Rambert-en-Bugey;01;01D;84;240100883;ZZZZZZZZZ;011;0101;8405;01000;243;01004
01385;Saint-Rémy;01;01D;84;200071751;ZZZZZZZZZ;012;0106;8405;01108;080;01053
01386;Saint-Sorlin-en-Bugey;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01204;505;01202
01387;Saint-Sulpice;01;01D;84;200071751;ZZZZZZZZZ;012;0102;8405;01000;080;01266
01388;Saint-Trivier-de-Courtes;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;000;01305
01389;Saint-Trivier-sur-Moignans;01;01D;84;200069193;ZZZZZZZZZ;012;0122;8434;01000;002;01093
01390;Saint-Vulbas;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;002;01202
01391;Salavre;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;39475
01392;Samognat;01;01D;84;200042935;ZZZZZZZZZ;014;0116;8425;01000;168;01283
01393;Sandrans;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;002;01093
01396;Sault-Brénaz;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;000;38247
01397;Sauverny;01;01D;84;240100750;ZZZZZZZZZ;013;0109;8416;01000;GEN;01173
01398;Savigneux;01;01D;84;200042497;ZZZZZZZZZ;012;0122;8434;01000;002;69264
01399;Ségny;01;01D;84;240100750;ZZZZZZZZZ;013;0120;8416;01401;GEN;01173
01400;Seillonnaz;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;000;38247
01401;Sergy;01;01D;84;240100750;ZZZZZZZZZ;013;0120;8416;00653;GEN;01354
01402;Sermoyer;01;01D;84;200071371;ZZZZZZZZZ;012;0117;0059;01000;000;71543
01403;Serrières-de-Briord;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;000;38247
01404;Serrières-sur-Ain;01;01D;84;200029999;ZZZZZZZZZ;014;0116;8405;01000;000;01004
01405;Servas;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01000;080;01053
01406;Servignat;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;000;01305
01407;Seyssel;01;01D;84;200070852;ZZZZZZZZZ;011;0110;8416;00165;000;74269
01408;Simandre-sur-Suran;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;01072
01410;Sonthonnax-la-Montagne;01;01D;84;200042935;ZZZZZZZZZ;014;0116;8425;01000;168;01265
01411;Souclin;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;505;01202
01412;Sulignat;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8405;01000;000;01093
01415;Talissieu;01;01D;84;200040350;ZZZZZZZZZ;011;0110;8404;01000;652;01034
01416;Tenay;01;01D;84;240100883;ZZZZZZZZZ;011;0110;8405;01000;000;01185
01418;Thil;01;01D;84;240100800;ZZZZZZZZZ;012;0113;8421;01000;002;69123
01419;Thoiry;01;01D;84;240100750;ZZZZZZZZZ;013;0120;8416;00653;GEN;01354
01420;Thoissey;01;01D;84;200070118;ZZZZZZZZZ;012;0108;8434;01127;638;69019
01421;Torcieu;01;01D;84;240100883;ZZZZZZZZZ;011;0101;8405;01000;243;01004
01422;Tossiat;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01000;080;01053
01423;Toussieux;01;01D;84;200042497;ZZZZZZZZZ;012;0121;8434;00760;002;69264
01424;Tramoyes;01;01D;84;240100800;ZZZZZZZZZ;012;0113;8421;01000;002;69123
01425;La Tranclière;01;01D;84;200071751;ZZZZZZZZZ;012;0107;8405;01000;080;01053
01426;Val-Revermont;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;01072
01427;Trévoux;01;01D;84;200042497;ZZZZZZZZZ;012;0121;8434;00760;002;69264
01428;Valeins;01;01D;84;200069193;ZZZZZZZZZ;012;0108;8434;01000;000;01093
01429;Vandeins;01;01D;84;200071751;ZZZZZZZZZ;012;0102;8405;01000;080;01457
01430;Varambon;01;01D;84;200029999;ZZZZZZZZZ;014;0116;8405;01000;243;01304
01431;Vaux-en-Bugey;01;01D;84;240100883;ZZZZZZZZZ;011;0101;8405;01000;243;01202
01432;Verjon;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;39475
01433;Vernoux;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;000;01305
01434;Versailleux;01;01D;84;200069193;ZZZZZZZZZ;012;0107;8405;01000;002;01443
01435;Versonnex;01;01D;84;240100750;ZZZZZZZZZ;013;0109;8416;01103;GEN;01173
01436;Vesancy;01;01D;84;240100750;ZZZZZZZZZ;013;0109;8416;01000;GEN;01173
01437;Vescours;01;01D;84;200071751;ZZZZZZZZZ;012;0117;8405;01000;000;01305
01439;Vésines;01;01D;84;200071371;ZZZZZZZZZ;012;0117;0059;01000;084;71270
01441;Vieu-d'Izenave;01;01D;84;200042935;ZZZZZZZZZ;014;0110;8425;01000;000;01265
01443;Villars-les-Dombes;01;01D;84;200069193;ZZZZZZZZZ;012;0122;8405;01128;002;01443
01444;Villebois;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01000;000;38247
01445;Villemotier;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;39475
01446;Villeneuve;01;01D;84;200042497;ZZZZZZZZZ;012;0122;8434;01000;002;69264
01447;Villereversure;01;01D;84;200071751;ZZZZZZZZZ;012;0118;8405;01000;080;01072
01448;Villes;01;01D;84;240100891;ZZZZZZZZZ;014;0103;8416;01000;GEN;01033
01449;Villette-sur-Ain;01;01D;84;200069193;ZZZZZZZZZ;012;0107;8405;01104;000;01004
01450;Villieu-Loyes-Mollon;01;01D;84;240100883;ZZZZZZZZZ;011;0111;8405;01117;002;01244
01451;Viriat;01;01D;84;200071751;ZZZZZZZZZ;012;0105;8405;01501;080;01053
01452;Virieu-le-Grand;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;286;01034
01453;Arvière-en-Valromey;01;01D;84;200040350;ZZZZZZZZZ;011;0110;8404;01000;000;01034
01454;Virignin;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;286;01034
01456;Vongnes;01;01D;84;200040350;ZZZZZZZZZ;011;0104;8404;01000;286;01138
01457;Vonnas;01;01D;84;200070555;ZZZZZZZZZ;012;0123;0059;01109;080;01457
02001;Abbécourt;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;273;02173
02002;Achery;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3220;02000;283;02738
02003;Acy;02;02D;32;240200477;ZZZZZZZZZ;024;0217;3221;02000;128;02722
02004;Agnicourt-et-Séchelles;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;000;02502
02005;Aguilcourt;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;036;02360
02006;Aisonville-et-Bernoville;02;02D;32;200071983;ZZZZZZZZZ;025;0207;3220;02000;000;02095
02007;Aizelles;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;036;02408
02008;Aizy-Jouy;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02009;Alaincourt;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02691
02010;Allemant;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02408
02011;Ambleny;02;02D;32;200071991;ZZZZZZZZZ;024;0220;3221;02000;128;02722
02012;Ambrief;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3221;02000;128;02722
02013;Amifontaine;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;036;02408
02014;Amigny-Rouy;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;273;02173
02015;Ancienville;02;02D;32;200071991;ZZZZZZZZZ;024;0221;3221;02000;001;02810
02016;Andelain;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3220;02402;283;02738
02017;Anguilcourt-le-Sart;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3220;02000;283;02738
02018;Anizy-le-Grand;02;02D;32;200071769;ZZZZZZZZZ;022;0209;3214;02118;136;02408
02019;Annois;02;02D;32;200071892;ZZZZZZZZZ;023;0212;3220;02000;000;02738
02020;Any-Martin-Rieux;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02000;308;02381
02021;Archon;02;02D;32;240200634;ZZZZZZZZZ;025;0219;3214;02000;000;02381
02022;Arcy-Sainte-Restitue;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3209;02000;000;02722
02023;Armentières-sur-Ourcq;02;02D;32;200072031;ZZZZZZZZZ;021;0221;3209;02000;209;02168
02024;Arrancy;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02000;036;02408
02025;Artemps;02;02D;32;200071892;ZZZZZZZZZ;023;0212;3220;02000;094;02738
02027;Assis-sur-Serre;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02028;Athies-sous-Laon;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02403;136;02408
02029;Attilly;02;02D;32;240200493;ZZZZZZZZZ;023;0213;3220;02000;094;02691
02030;Aubencheul-aux-Bois;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02095
02031;Aubenton;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02000;308;02381
02032;Aubigny-aux-Kaisnes;02;02D;32;200071892;ZZZZZZZZZ;023;0212;3220;02000;000;80410
02033;Aubigny-en-Laonnois;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;000;02408
02034;Audignicourt;02;02D;32;200071991;ZZZZZZZZZ;024;0220;3221;02000;000;60159
02035;Audigny;02;02D;32;200071983;ZZZZZZZZZ;025;0207;3220;02000;466;02361
02036;Augy;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02037;Aulnois-sous-Laon;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02038;Les Autels;02;02D;32;240200634;ZZZZZZZZZ;025;0219;3214;02000;000;02381
02039;Autremencourt;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02468
02040;Autreppes;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;000;02789
02041;Autreville;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02302;273;02173
02042;Azy-sur-Marne;02;02D;32;200072031;ZZZZZZZZZ;021;0204;3209;02000;001;02168
02043;Bagneux;02;02D;32;240200477;ZZZZZZZZZ;024;0216;3221;02000;128;02722
02044;Bancigny;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3214;02000;000;02789
02046;Barenton-Bugny;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02047;Barenton-Cel;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02048;Barenton-sur-Serre;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02049;Barisis-aux-Bois;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3220;02000;000;02173
02050;Barzy-en-Thiérache;02;02D;32;240200444;ZZZZZZZZZ;025;0207;3217;02000;494;02558
02051;Barzy-sur-Marne;02;02D;32;200072031;ZZZZZZZZZ;021;0204;3209;02000;000;02168
02052;Bassoles-Aulers;02;02D;32;200071769;ZZZZZZZZZ;022;0209;3221;02000;128;02408
02053;Vallées en Champagne;02;02D;32;200072031;ZZZZZZZZZ;021;0204;3209;02000;000;51217
02054;Bazoches-et-Saint-Thibaut;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;036;51250
02055;Beaumé;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02000;308;02381
02056;Beaumont-en-Beine;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;000;80410
02057;Beaurevoir;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02095
02058;Beaurieux;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;036;51250
02059;Beautor;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3220;02402;283;02738
02060;Beauvois-en-Vermandois;02;02D;32;240200493;ZZZZZZZZZ;023;0213;3220;02000;094;02691
02061;Becquigny;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;571;02095
02062;Belleau;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02000;001;02168
02063;Bellenglise;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02691
02064;Belleu;02;02D;32;240200477;ZZZZZZZZZ;024;0217;3221;02404;128;02722
02065;Bellicourt;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02691
02066;Benay;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02691
02067;Bergues-sur-Sambre;02;02D;32;240200444;ZZZZZZZZZ;025;0207;3217;02000;494;02558
02068;Berlancourt;02;02D;32;240200444;ZZZZZZZZZ;025;0211;3214;02000;000;02468
02069;Berlise;02;02D;32;240200634;ZZZZZZZZZ;025;0219;3214;02000;000;02381
02070;Bernot;02;02D;32;200071983;ZZZZZZZZZ;025;0207;3220;02000;094;02361
02071;Berny-Rivière;02;02D;32;200071991;ZZZZZZZZZ;024;0220;3221;02000;128;60159
02072;Berrieux;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;036;02408
02073;Berry-au-Bac;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;036;51454
02074;Bertaucourt-Epourdon;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3214;02000;136;02738
02075;Berthenicourt;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02691
02076;Bertricourt;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;036;51454
02078;Besmé;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3221;02000;000;02173
02079;Besmont;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02000;308;02381
02080;Besny-et-Loizy;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02081;Béthancourt-en-Vaux;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;273;02173
02082;Beugneux;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3209;02000;209;02722
02083;Beuvardes;02;02D;32;200072031;ZZZZZZZZZ;021;0205;3209;02000;209;02168
02084;Bézu-le-Guéry;02;02D;32;240200584;ZZZZZZZZZ;021;0204;3209;02000;001;77183
02085;Bézu-Saint-Germain;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02000;209;02168
02086;Bichancourt;02;02D;32;200071785;ZZZZZZZZZ;022;0220;3220;02000;273;02173
02087;Bieuxy;02;02D;32;200071991;ZZZZZZZZZ;024;0220;3221;02000;128;02722
02088;Bièvres;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02000;136;02408
02089;Billy-sur-Aisne;02;02D;32;240200477;ZZZZZZZZZ;024;0217;3221;02108;128;02722
02090;Billy-sur-Ourcq;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3209;02000;001;02810
02091;Blanzy-lès-Fismes;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;036;51250
02093;Blérancourt;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3221;02000;000;02173
02094;Blesmes;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02401;209;02168
02095;Bohain-en-Vermandois;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02201;571;02095
02096;Bois-lès-Pargny;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02097;Boncourt;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;000;02408
02098;Bonneil;02;02D;32;200072031;ZZZZZZZZZ;021;0204;3209;02000;209;02168
02099;Bonnesvalyn;02;02D;32;200072031;ZZZZZZZZZ;021;0221;3209;02000;209;02168
02100;Bony;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02095
02101;Bosmont-sur-Serre;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;000;02468
02102;Bouconville-Vauclair;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;036;02408
02103;Boué;02;02D;32;240200444;ZZZZZZZZZ;025;0207;3220;02115;494;02558
02104;Bouffignereux;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;036;51454
02105;Bouresches;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02000;001;02168
02106;Bourg-et-Comin;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3214;02000;036;51250
02107;Bourguignon-sous-Coucy;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3221;02000;000;02173
02108;Bourguignon-sous-Montbavin;02;02D;32;200071769;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02109;La Bouteille;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;308;02789
02110;Braine;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02104;000;02722
02111;Brancourt-en-Laonnois;02;02D;32;200071769;ZZZZZZZZZ;022;0209;3214;02000;000;02408
02112;Brancourt-le-Grand;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02095
02114;Brasles;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02401;209;02168
02115;Braye-en-Laonnois;02;02D;32;240200592;ZZZZZZZZZ;022;0206;3221;02000;000;02722
02116;Braye-en-Thiérache;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;562;02789
02117;Bray-Saint-Christophe;02;02D;32;200071892;ZZZZZZZZZ;023;0212;3220;02000;094;80410
02118;Braye;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02119;Brécy;02;02D;32;200072031;ZZZZZZZZZ;021;0202;3209;02000;209;02168
02120;Brenelle;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02121;Breny;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3209;02000;209;02168
02122;Brie;02;02D;32;200071785;ZZZZZZZZZ;022;0218;3214;02000;136;02408
02123;Brissay-Choigny;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02738
02124;Brissy-Hamégicourt;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02691
02125;Brumetz;02;02D;32;200072031;ZZZZZZZZZ;021;0221;3209;02000;001;02810
02126;Brunehamel;02;02D;32;240200634;ZZZZZZZZZ;025;0219;3214;02000;000;02381
02127;Bruyères-sur-Fère;02;02D;32;200072031;ZZZZZZZZZ;021;0205;3209;02000;209;02168
02128;Bruyères-et-Montbérault;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02000;136;02408
02129;Bruys;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;036;51250
02130;Bucilly;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02000;308;02381
02131;Bucy-le-Long;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02132;Bucy-lès-Cerny;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02133;Bucy-lès-Pierrepont;02;02D;32;240200576;ZZZZZZZZZ;022;0206;3214;02000;136;02408
02134;Buire;02;02D;32;240200600;ZZZZZZZZZ;025;0208;3217;02203;308;02381
02135;Buironfosse;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;000;02558
02136;Burelles;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;000;02789
02137;Bussiares;02;02D;32;200072031;ZZZZZZZZZ;021;0221;3209;02000;001;02168
02138;Buzancy;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3221;02000;128;02722
02139;Caillouël-Crépigny;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;273;02173
02140;Camelin;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3221;02000;000;02173
02141;La Capelle;02;02D;32;240200444;ZZZZZZZZZ;025;0219;3217;02000;000;02558
02142;Castres;02;02D;32;200071892;ZZZZZZZZZ;023;0215;3220;02000;094;02691
02143;Le Catelet;02;02D;32;240200493;ZZZZZZZZZ;023;0201;3220;02000;094;02095
02144;Caulaincourt;02;02D;32;240200493;ZZZZZZZZZ;023;0213;3220;02000;094;02691
02145;Caumont;02;02D;32;200071785;ZZZZZZZZZ;022;0203;3220;02000;273;02173
02146;Celles-lès-Condé;02;02D;32;200072031;ZZZZZZZZZ;021;0204;3209;02000;000;51217
02148;Celles-sur-Aisne;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;128;02722
02149;Cerizy;02;02D;32;200040426;ZZZZZZZZZ;023;0212;3220;02000;094;02691
02150;Cerny-en-Laonnois;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02000;000;02408
02151;Cerny-lès-Bucy;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02152;Cerseuil;02;02D;32;240200501;ZZZZZZZZZ;024;0205;3221;02000;000;02722
02153;Cessières-Suzy;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02154;Chacrise;02;02D;32;240200519;ZZZZZZZZZ;024;0221;3221;02000;128;02722
02155;Chaillevois;02;02D;32;200071769;ZZZZZZZZZ;022;0209;3214;02000;136;02408
02156;Chalandry;02;02D;32;240200469;ZZZZZZZZZ;022;0211;3214;02000;136;02408
02157;Chambry;02;02D;32;200043495;ZZZZZZZZZ;022;0209;3214;02403;136;02408
02158;Chamouille;02;02D;32;200043495;ZZZZZZZZZ;022;0210;3214;02000;136;02408
02159;Champs;02;02D;32;200071769;ZZZZZZZZZ;022;0220;3221;02000;000;02173
02160;Chaourse;02;02D;32;240200634;ZZZZZZZZZ;025;0219;3214;02000;000;02502
02162;La Chapelle-sur-Chézy;02;02D;32;240200584;ZZZZZZZZZ;021;0204;3209;02000;001;02168
